Id	S	P	O	Found In	Section	Anchor	Kind of match	Text Segment	Anchor-URI
4116	Edward Herrmann	Occupation	Actor	Section	6	Factory Girl	partial	 * The Paper Chase (1973)  * The Day of the Dolphin (1973)  * The Great Gatsby (1974)  * The Great Waldo Pepper (1975)  * Eleanor and Franklin (1976, TV)  * Eleanor and Franklin: The White House Years (1977, TV)  * A Love Affair: The Eleanor and Lou Gehrig Story (1978, TV)  * The Betsy (1978)  * Brass Target (1978)  * Take Down (1979)  * The North Avenue Irregulars (1979)  * Portrait of a Stripper (1979, TV)  * 3 by Cheever: "The Sorrows of Gin" (1979, TV)  * 3 by Cheever: "O Youth and Beauty!" (1979, TV)  * Freedom Road (1979, TV)  * M*A*S*H: "Heal Thyself S08E17" (1980)  * Harry's War (1981)  * Reds (1981)  * The Electric Grandmother (1982, TV)  * A Little Sex (1982)  * Death Valley (1982)  * Annie (1982)  * Mrs. Soffel (1984)  * Concealed Enemies (1984,TV)  * The Purple Rose of Cairo (1985)  * The Man with One Red Shoe (1985)  * Compromising Positions (1985)  * St. Elsewhere (1986, TV)  * The Lawrenceville Stories (1986, TV)  * The Lost Boys (1987)  * Overboard (1987)  * Big Business (1988)  * Sweet Poison (1991)  * The End of a Sentence (1991, TV)  * Born Yesterday (1993)  * My Boyfriend's Back (1993)  * A Foreign Field (1993)  * Richie Rich (1994)  * The Face on the Milk Carton (1995, TV movie)  * Law & Order (1995, TV)  * Nixon (1995)  * Wings (1995, TV)  * Here Come the Munsters (1995, TV)  * A Season in Purgatory (1996, TV miniseries)  * Oz (1997, TV)  * The Practice (1997–99, TV)  * Better Living (1998)  * Atomic Train (1999, TV)  * Law & Order (1999, TV)  * RKO 281 (1999, TV)  * Gilmore Girls (2000–2007)  * Down (aka The Shaft) 2001  * Double Take (2001)  * The Cat's Meow (2001)  * James Dean (2001)  * The Emperor's Club (2002)  * Intolerable Cruelty (2003)  * Russia, Land of the Tsars (2003)   * The Aviator (2004)  * Isaac's Storm (2004)  * Bereft (2004)  * Tom Goes to the Mayor (2005, TV)  * The Presidents (2005)  * FDR: A Presidency Revealed (2005)  * The American Revolution (2006, narrator)  * Relative Strangers (2006)  * Wedding Daze (2006)  * Factory Girl	http://nif.dbpedia.org/wiki/en/Edward_Herrmann?dbpv=2016-10&nif=phrase&char=7893,7905
4116	Edward Herrmann	Occupation	Actor	Section	2.1	Tony Award for Best Featured Actor in a Play	partial	Herrmann began his career in theatre. One of the first professional productions he appeared in was the U.S. premiere of Michael Weller's Moonchildren at the Arena Stage in Washington, D.C., in November 1971. He moved with the show to New York City to make his Broadway debut the following year. Herrmann returned to Broadway in 1976 to portray Frank Gardner in the revival of Mrs. Warren's Profession. For his performance he won a Tony Award for Best Featured Actor in a Play	http://nif.dbpedia.org/wiki/en/Edward_Herrmann?dbpv=2016-10&nif=phrase&char=1228,1272
4118	Gene Kranz	Occupation	Director	Abstract	0	Flight Director	partial	Eugene Francis "Gene" Kranz (born August 17, 1933) is an engineer, a retired NASA Flight Director	http://nif.dbpedia.org/wiki/en/Gene_Kranz?dbpv=2016-10&nif=phrase&char=82,97
4119	Gregory Crewdson	Occupation	Photographer	Abstract	0	photographer	exact	Gregory Crewdson (born September 26, 1962) is an American photographer	http://nif.dbpedia.org/wiki/en/Gregory_Crewdson?dbpv=2016-10&nif=word&char=58,70
4120	Harry Lauder	Occupation	Hall	Section	1.4	music halls	partial	When World War I broke out, Lauder was in Melbourne on one of his Australian tours. During this war, he led successful fundraising efforts for war charities, organised a tour of music halls	http://nif.dbpedia.org/wiki/en/Harry_Lauder?dbpv=2016-10&nif=phrase&char=5288,5299
4120	Harry Lauder	Occupation	Hall	Section	1.2	music halls	partial	On 19 June 1891, at age 21, Lauder married Ann, daughter of James Vallance, a colliery manager in Hamilton and his wife Mary née Kerr. Lauder often sang to the miners in Hamilton who encouraged him to perform in local music halls	http://nif.dbpedia.org/wiki/en/Harry_Lauder?dbpv=2016-10&nif=phrase&char=2292,2303
4120	Harry Lauder	Occupation	Hall	Section	1.2	Larkhall	partial	On 19 June 1891, at age 21, Lauder married Ann, daughter of James Vallance, a colliery manager in Hamilton and his wife Mary née Kerr. Lauder often sang to the miners in Hamilton who encouraged him to perform in local music halls. While singing in nearby Larkhall	http://nif.dbpedia.org/wiki/en/Harry_Lauder?dbpv=2016-10&nif=word&char=2329,2337
4120	Harry Lauder	Occupation	Hall	Section	5	Portobello Town Hall	partial	On 28 July 1987, the Lord Provost of Edinburgh, The Rt. Hon. John McKay, CBE, hosted a luncheon at the Edinburgh City Chambers, to commemorate the 60th Anniversary of the granting of the Freedom of the City to Sir Harry Lauder, attended by family representative Gregory Lauder-Frost, who, on 4 August 2001, formally opened the new Sir Harry Lauder Memorial Garden at Portobello Town Hall	http://nif.dbpedia.org/wiki/en/Harry_Lauder?dbpv=2016-10&nif=phrase&char=11310,11330
4120	Harry Lauder	Occupation	Hall	Section	1.2	music halls	partial	By 1894 he had turned professional and performed local characterisations at small, Scottish and northern English music halls	http://nif.dbpedia.org/wiki/en/Harry_Lauder?dbpv=2016-10&nif=phrase&char=2958,2969
4120	Harry Lauder	Occupation	Hall	Section	1.2	Charing Cross Music Hall	partial	By 1894 he had turned professional and performed local characterisations at small, Scottish and northern English music halls, but had ceased the repertoire by 1900. In March of that year, Lauder travelled to London and reduced the heavy dialect of his act which according to a biographer, Dave Russell, "handicapped Scottish performers in the metropolis". He was an immediate success at the Charing Cross Music Hall	http://nif.dbpedia.org/wiki/en/Harry_Lauder?dbpv=2016-10&nif=phrase&char=3236,3260
4120	Harry Lauder	Occupation	Hall	Abstract	0	music hall	partial	Sir Henry "Harry" Lauder (/ˈlɔːdər/; 4 August 1870 – 26 February 1950) was a Scottish music hall	http://nif.dbpedia.org/wiki/en/Harry_Lauder?dbpv=2016-10&nif=phrase&char=86,96
4121	Anna Seward	Occupation	Poet	Abstract	0	Romantic poet	partial	Anna Seward (12 December 1742 – 25 March 1809) was a long-eighteenth-century English Romantic poet	http://nif.dbpedia.org/wiki/en/Anna_Seward?dbpv=2016-10&nif=phrase&char=85,98
4121	Anna Seward	Occupation	Poet	Section	8	The poetical works of Anna Seward; with extracts from her literary correspondence. Volume 2	partial	 * "Archival material relating to Anna Seward". UK National Archives.  *  Works by Anna Seward at Project Gutenberg  *    *  Works by Anna Seward at LibriVox (public domain audiobooks) 15px  *  The poetical works of Anna Seward; with extracts from her literary correspondence, Volume 1  *  The poetical works of Anna Seward; with extracts from her literary correspondence. Volume 2	http://nif.dbpedia.org/wiki/en/Anna_Seward?dbpv=2016-10&nif=phrase&char=12486,12578
4121	Anna Seward	Occupation	Poet	Section	8	The poetical works of Anna Seward; with extracts from her literary correspondence, Volume 3	partial	 * "Archival material relating to Anna Seward". UK National Archives.  *  Works by Anna Seward at Project Gutenberg  *    *  Works by Anna Seward at LibriVox (public domain audiobooks) 15px  *  The poetical works of Anna Seward; with extracts from her literary correspondence, Volume 1  *  The poetical works of Anna Seward; with extracts from her literary correspondence. Volume 2  *  The poetical works of Anna Seward; with extracts from her literary correspondence, Volume 3	http://nif.dbpedia.org/wiki/en/Anna_Seward?dbpv=2016-10&nif=phrase&char=12582,12674
4121	Anna Seward	Occupation	Poet	Section	8	The poetical works of Anna Seward; with extracts from her literary correspondence, Volume 1	partial	 * "Archival material relating to Anna Seward". UK National Archives.  *  Works by Anna Seward at Project Gutenberg  *    *  Works by Anna Seward at LibriVox (public domain audiobooks) 15px  *  The poetical works of Anna Seward; with extracts from her literary correspondence, Volume 1	http://nif.dbpedia.org/wiki/en/Anna_Seward?dbpv=2016-10&nif=phrase&char=12390,12482
4123	Ban Gu	Occupation	Historian	Section	2	Records of the Grand Historian	partial	Ban's father, Ban Biao, died in AD 54 when Ban was twenty-two. After his father's death, Ban spent a period of time pondering what path he should pursue in life, eventually composing a long fu on his situation entitled "Fu on Communicating with the Hidden" (Chinese: 幽通賦; pinyin: Yōutōng fù), which is famous as one of the earliest known fu used to discuss philosophical questions. Ban did not immediately begin an official career, but remained in the Ban family home in Anling to work on the completion of his father's historical sequel to Sima Qian's Records of the Grand Historian	http://nif.dbpedia.org/wiki/en/Ban_Gu?dbpv=2016-10&nif=phrase&char=2349,2379
4124	Ben Alexander (actor)	Occupation	Actor	Abstract	0	child actor	partial	Nicholas Benton "Ben" Alexander III (June 27, 1911 – July 6, 1969) was an American motion picture actor, who started out as a child actor	http://nif.dbpedia.org/wiki/en/Ben_Alexander_(actor)?dbpv=2016-10&nif=phrase&char=126,137
4125	Bernie Ecclestone	Occupation	Magnate	Abstract	0	business magnate	partial	Bernard Charles "Bernie" Ecclestone (born 28 October 1930) is a British business magnate	http://nif.dbpedia.org/wiki/en/Bernie_Ecclestone?dbpv=2016-10&nif=phrase&char=72,88
4126	Bert Lahr	Occupation	Actor	Section	2.4	Tony Award for Best Leading Actor in a Musical	partial	Among his numerous Broadway roles, Lahr starred as Skid in the Broadway revival of Burlesque from 1946 to 1948 and played multiple roles, including Queen Victoria, in the original Broadway musical Two on the Aisle from 1951 to 1952. In the late 1950s, he supplied the voice of a bloodhound in "Old Whiff," a short cartoon produced by Mike Todd which featured the olfactory Smell-O-Vision process developed for Todd's feature film Scent of Mystery (1960). In 1964 he won the Tony Award for Best Leading Actor in a Musical	http://nif.dbpedia.org/wiki/en/Bert_Lahr?dbpv=2016-10&nif=phrase&char=6015,6061
4127	Brian Helgeland	Occupation	Screenwriter	Abstract	0	screenwriter	exact	Brian Thomas Helgeland (born January 17, 1961) is an American screenwriter	http://nif.dbpedia.org/wiki/en/Brian_Helgeland?dbpv=2016-10&nif=word&char=62,74
4128	Brian Reynolds (game designer)	Occupation	Designer	Abstract	0	videogame designer	partial	Brian Reynolds (born 1967) is an American videogame designer	http://nif.dbpedia.org/wiki/en/Brian_Reynolds_(game_designer)?dbpv=2016-10&nif=phrase&char=42,60
4129	Britt Ekland	Occupation	Film	Section	4	Cannes Film Festival	partial	In 2004 Ekland was portrayed by Charlize Theron in The Life and Death of Peter Sellers. Theron invited her to be her date at the Cannes Film Festival	http://nif.dbpedia.org/wiki/en/Britt_Ekland?dbpv=2016-10&nif=phrase&char=8627,8647
4129	Britt Ekland	Occupation	Film	Section	8	British Film Institute	partial	 *  Britt Ekland at the Internet Movie Database  *  Britt Ekland  at the British Film Institute	http://nif.dbpedia.org/wiki/en/Britt_Ekland?dbpv=2016-10&nif=phrase&char=8933,8955
4131	Charles Goodnight	Occupation	Rancher	Abstract	0	cattle rancher	partial	Charles Goodnight, also known as Charlie Goodnight (March 5, 1836 – December 12, 1929), was an American cattle rancher	http://nif.dbpedia.org/wiki/en/Charles_Goodnight?dbpv=2016-10&nif=phrase&char=104,118
4133	Claire Tomalin	Occupation	Author	Abstract	0	author	exact	Claire Tomalin (born Claire Delavenay on 20 June 1933) is an English author	http://nif.dbpedia.org/wiki/en/Claire_Tomalin?dbpv=2016-10&nif=word&char=69,75
4136	David Caruso	Occupation	Actor	Section	4	Primetime Emmy Award for Outstanding Lead Actor in a Drama Series	partial	In 1994 Caruso won a Golden Globe Award for starring in NYPD Blue as Detective John Kelly, for which he was also nominated for a Primetime Emmy Award for Outstanding Lead Actor in a Drama Series	http://nif.dbpedia.org/wiki/en/David_Caruso?dbpv=2016-10&nif=phrase&char=5510,5575
4136	David Caruso	Occupation	Actor	Section	4	Blockbuster Entertainment Award for Favorite Supporting Actor – Suspense	partial	In 1994 Caruso won a Golden Globe Award for starring in NYPD Blue as Detective John Kelly, for which he was also nominated for a Primetime Emmy Award for Outstanding Lead Actor in a Drama Series. In 2001, he was nominated for the Blockbuster Entertainment Award for Favorite Supporting Actor – Suspense	http://nif.dbpedia.org/wiki/en/David_Caruso?dbpv=2016-10&nif=phrase&char=5611,5683
4138	Donna Reed	Occupation	Film	Section	2	American Film Institute	partial	In 1946, she was lent to RKO Pictures for the role of Mary Bailey in Frank Capra's It's a Wonderful Life. The film has since been named as one of the 100 best American films ever made by the American Film Institute	http://nif.dbpedia.org/wiki/en/Donna_Reed?dbpv=2016-10&nif=phrase&char=2815,2838
4138	Donna Reed	Occupation	Film	Section	2	100 best American films ever made	partial	In 1946, she was lent to RKO Pictures for the role of Mary Bailey in Frank Capra's It's a Wonderful Life. The film has since been named as one of the 100 best American films ever made	http://nif.dbpedia.org/wiki/en/Donna_Reed?dbpv=2016-10&nif=phrase&char=2774,2807
4140	Ed Limato	Occupation	Agent	Abstract	0	agent	exact	Edward Frank "Ed" Limato (July 10, 1936 – July 3, 2010) was an American talent agent	http://nif.dbpedia.org/wiki/en/Ed_Limato?dbpv=2016-10&nif=word&char=79,84
4141	Edward Carpenter	Occupation	Poet	Abstract	0	poet	exact	Edward Carpenter (29 August 1844 – 28 June 1929) was an English socialist poet	http://nif.dbpedia.org/wiki/en/Edward_Carpenter?dbpv=2016-10&nif=word&char=74,78
4142	Edwin Forrest	Occupation	Actor	Section	8	Actors Fund	partial	This began in 1865, the year of Lincoln's assassination by the actor John Wilkes Booth, a time when the public held those in the acting profession in low regard, if not contempt. He sheltered actors at his summer home near Philadelphia, and in 1876, four years after his death at the age of 66, his will instructed that there should be formed the Forrest Home for retired actors in Philadelphia, which was to last for over one hundred years before being folded into the much larger Actors Fund	http://nif.dbpedia.org/wiki/en/Edwin_Forrest?dbpv=2016-10&nif=phrase&char=11516,11527
4143	Elisha Gray	Occupation	Engineer	Abstract	0	electrical engineer	partial	Elisha Gray (August 2, 1835 – January 21, 1901) was an American electrical engineer	http://nif.dbpedia.org/wiki/en/Elisha_Gray?dbpv=2016-10&nif=phrase&char=64,83
4145	George Scarborough	Occupation	Cowboy	Abstract	0	cowboy	exact	George Scarborough (October 2, 1859 – April 5, 1900) was a cowboy	http://nif.dbpedia.org/wiki/en/George_Scarborough?dbpv=2016-10&nif=word&char=59,65
4147	Glen A. Larson	Occupation	Producer	Abstract	0	television producer	partial	Glen Albert Larson (January 3, 1937 – November 14, 2014) was an American television producer	http://nif.dbpedia.org/wiki/en/Glen_A._Larson?dbpv=2016-10&nif=phrase&char=73,92
4147	Glen A. Larson	Occupation	Producer	Section	1	executive producers	partial	Larson was involved in the development for television of The Six Million Dollar Man, based on Martin Caidin's novel Cyborg, into the successful series, and was one of the program's early executive producers	http://nif.dbpedia.org/wiki/en/Glen_A._Larson?dbpv=2016-10&nif=phrase&char=1666,1685
4149	Granville Woods	Occupation	Inventor	Section	6	MIT Inventor of the Week	partial	 * Rayvon Fouche (2003-09-10). Black Inventors in the Age of Segregation: Granville T. Woods, Lewis H. Latimer, and Shelby J. Davidson. The Johns Hopkins University Press. ISBN 0-8018-7319-3.  * Biography of Granville T. Woods at the MIT Inventor of the Week	http://nif.dbpedia.org/wiki/en/Granville_Woods?dbpv=2016-10&nif=phrase&char=7172,7196
4149	Granville Woods	Occupation	Inventor	Section	6	National Inventors Hall of Fame	partial	 * Rayvon Fouche (2003-09-10). Black Inventors in the Age of Segregation: Granville T. Woods, Lewis H. Latimer, and Shelby J. Davidson. The Johns Hopkins University Press. ISBN 0-8018-7319-3.  * Biography of Granville T. Woods at the MIT Inventor of the Week website  * Biography of Granville T. Woods at the National Inventors Hall of Fame	http://nif.dbpedia.org/wiki/en/Granville_Woods?dbpv=2016-10&nif=phrase&char=7247,7278
4149	Granville Woods	Occupation	Inventor	Section	6	Black Inventors in the Age of Segregation: Granville T. Woods, Lewis H. Latimer, and Shelby J. Davidson	partial	 * Rayvon Fouche (2003-09-10). Black Inventors in the Age of Segregation: Granville T. Woods, Lewis H. Latimer, and Shelby J. Davidson	http://nif.dbpedia.org/wiki/en/Granville_Woods?dbpv=2016-10&nif=phrase&char=6969,7072
