6496	Mir Ibrahim Rahman	Parents	Mir Shakil-ur-Rahman	Abstract	0	Mir Shakil-ur-Rahman	exact	Mir Ibrahim Rahman (born in 1981) is the co-founder and CEO of Geo TV. He is the eldest son of media mogul Mir Shakil-ur-Rahman	http://nif.dbpedia.org/wiki/en/Mir_Ibrahim_Rahman?dbpv=2016-10&nif=phrase&char=107,127
6496	Mir Ibrahim Rahman	Parents	Mir Shakil-ur-Rahman	Section	1	Mir Shakil-ur-Rahman	exact	Mir Ibrahim Rahman belongs to a prominent media family. He is the eldest son of the media mogul and philanthropist Mir Shakil-ur-Rahman	http://nif.dbpedia.org/wiki/en/Mir_Ibrahim_Rahman?dbpv=2016-10&nif=phrase&char=667,687
6497	Hsinbyushin	Parents	Alaungpaya	Abstract	0	Alaungpaya	exact	Hsinbyushin (Burmese: ဆင်ဖြူရှင်, IPA: [sʰɪ̀ɴ pʰjú ʃɪ̀ɴ]; Thai: พระเจ้ามังระ; 12 September 1736 – 10 June 1776) was king of the Konbaung dynasty of Burma (Myanmar) from 1763 to 1776. The second son of the dynasty founder Alaungpaya	http://nif.dbpedia.org/wiki/en/Hsinbyushin?dbpv=2016-10&nif=word&char=221,231
6497	Hsinbyushin	Parents	Alaungpaya	Section	2	Alaungpaya's invasion of Siam	partial	Indeed, throughout the rest of the 1750s, Hsinbyushin was a key top commander in Alaungpaya's campaigns which by 1759 had reunited all of Burma (and Manipur), and driven out the French and the British who had provided arms to Hanthawaddy. Hsinbyshin was second-in-command of the Burmese forces in Alaungpaya's invasion of Siam	http://nif.dbpedia.org/wiki/en/Hsinbyushin?dbpv=2016-10&nif=phrase&char=6149,6178
6497	Hsinbyushin	Parents	Alaungpaya	Section	2	Alaungpaya	exact	On 29 February 1752, three weeks before the fall of Ava, Aung Zeya founded the Konbaung Dynasty to resist the upcoming Hanthawaddy rule, styling himself King Alaungpaya	http://nif.dbpedia.org/wiki/en/Hsinbyushin?dbpv=2016-10&nif=word&char=4091,4101
6498	Albert II of Gorizia	Parents	Albert I of Gorizia	Abstract	0	Albert I of Gorizia	exact	Albert II of Gorizia (German: Albrecht II., Graf von Görz) was a son of Count Albert I of Gorizia	http://nif.dbpedia.org/wiki/en/Albert_II_of_Gorizia?dbpv=2016-10&nif=phrase&char=78,97
6499	Joanna Katarzyna Radziwiłł	Parents	Aleksander Ludwik Radziwiłł	Abstract	0	Aleksander Ludwik Radziwiłł	exact	She was daughter of Court and Grand Marshal Aleksander Ludwik Radziwiłł	http://nif.dbpedia.org/wiki/en/Joanna_Katarzyna_Radziwiłł?dbpv=2016-10&nif=phrase&char=167,194
6501	Princess Sophie of Liechtenstein	Parents	Aloys II, Prince of Liechtenstein	Section	1	Aloys II, Prince of Liechtenstein	exact	Sophie was the third eldest child and daughter of Aloys II, Prince of Liechtenstein	http://nif.dbpedia.org/wiki/en/Princess_Sophie_of_Liechtenstein?dbpv=2016-10&nif=phrase&char=624,657
6502	An-Nasir Hasan	Parents	An-Nasir Muhammad	Section	1	an-Nasir Muhammad	exact	An-Nasir Hasan was born as "Qamari" (also spelled "Qumari") in Cairo in 1334/35; he changed his given name to "Hasan" upon his accession to the sultanate in 1347. According to historian Ulrich Haarmann, his revocation of his Turkish name and replacement with the Arabic "Hasan" was meant to dissociate himself from the predominantly Turkish mamluks, a symbolic act in line with his policy of minimizing the role of mamluks in the state and relying instead on the descendants of mamluks, known as awlad al-nas. He was the son of Sultan an-Nasir Muhammad	http://nif.dbpedia.org/wiki/en/An-Nasir_Hasan?dbpv=2016-10&nif=phrase&char=1921,1938
6502	An-Nasir Hasan	Parents	An-Nasir Muhammad	Abstract	0	an-Nasir Muhammad	exact	An-Nasir Badr ad-Din Hasan ibn Muhammad ibn Qalawun (1334/35–17 March 1361), better known as an-Nasir Hasan, was the Mamluk sultan of Egypt, and the seventh son of an-Nasir Muhammad	http://nif.dbpedia.org/wiki/en/An-Nasir_Hasan?dbpv=2016-10&nif=phrase&char=164,181
6503	As-Salih Salih	Parents	An-Nasir Muhammad	Section	1	an-Nasir Muhammad	exact	Salih was born on 28 September 1337. He was the son of Sultan an-Nasir Muhammad	http://nif.dbpedia.org/wiki/en/As-Salih_Salih?dbpv=2016-10&nif=phrase&char=415,432
6503	As-Salih Salih	Parents	An-Nasir Muhammad	Abstract	0	an-Nasir Muhammad	exact	As-Salih Salah ad-Din Salih ibn Muhammad ibn Qalawun (28 September 1337–1360/61, better known as as-Salih Salih, was the Mamluk sultan in 1351–1354. He was the eighth son of Sultan an-Nasir Muhammad	http://nif.dbpedia.org/wiki/en/As-Salih_Salih?dbpv=2016-10&nif=phrase&char=181,198
6512	Pauline Ducruet	Parents	Daniel Ducruet	Section	1	Daniel Ducruet	exact	Pauline was born in Centre Hospitalier Princesse Grace in Monte Carlo, Monaco. She is the second child of Princess Stéphanie of Monaco and her first ex-Daniel Ducruet	http://nif.dbpedia.org/wiki/en/Pauline_Ducruet?dbpv=2016-10&nif=phrase&char=470,483
6513	Stanisław Radziwiłł	Parents	Elżbieta Szydłowiecka	Abstract	0	Elżbieta Szydłowiecka	exact	He was the son of Mikołaj "the Black" Radziwiłł and Elżbieta Szydłowiecka	http://nif.dbpedia.org/wiki/en/Stanisław_Radziwiłł?dbpv=2016-10&nif=phrase&char=431,452
6516	Fujiwara no Hiroko	Parents	Fujiwara no Yorimichi	Abstract	0	Fujiwara no Yorimichi	exact	Fujiwara no Hiroko (藤原寛子, 1036–1127), also known as Shijō no Miya (四条宮), was an empress consort of Japan. She was the eldest daughter of Fujiwara no Yorimichi	http://nif.dbpedia.org/wiki/en/Fujiwara_no_Hiroko?dbpv=2016-10&nif=phrase&char=137,158
6517	Matilda II, Countess of Boulogne	Parents	Ida, Countess of Boulogne	Abstract	0	Ida, Countess of Boulogne	exact	Mahaut or Matilda II of Boulogne (also known as Mathilde, Maud de Dammartin; 1202 - January 1259) was Countess of Boulogne in her own right and Queen of Portugal by marriage to King Afonso III from 1248 until their divorce in 1253. She was the daughter of Ida, Countess of Boulogne	http://nif.dbpedia.org/wiki/en/Matilda_II,_Countess_of_Boulogne?dbpv=2016-10&nif=phrase&char=256,281
6521	Jerzy Dominik Lubomirski	Parents	Jerzy Sebastian Lubomirski	Abstract	0	Jerzy Sebastian Lubomirski	exact	He was the son of Grand Marshal and Hetman Jerzy Sebastian Lubomirski	http://nif.dbpedia.org/wiki/en/Jerzy_Dominik_Lubomirski?dbpv=2016-10&nif=phrase&char=144,170
6522	Stanisław Herakliusz Lubomirski	Parents	Jerzy Sebastian Lubomirski	Section	1	Jerzy Sebastian Lubomirski	exact	Lubomirski was the son of Marshal and Hetman Jerzy Sebastian Lubomirski	http://nif.dbpedia.org/wiki/en/Stanisław_Herakliusz_Lubomirski?dbpv=2016-10&nif=phrase&char=198,224
6523	John de Mowbray, 4th Duke of Norfolk	Parents	John de Mowbray, 3rd Duke of Norfolk	Abstract	0	John de Mowbray, 3rd Duke of Norfolk	exact	John de Mowbray, 4th Duke of Norfolk, KG (18 October 1444 – 14 January 1476), known as 1st Earl of Surrey between 1451 and 1461, was the only son of John de Mowbray, 3rd Duke of Norfolk	http://nif.dbpedia.org/wiki/en/John_de_Mowbray,_4th_Duke_of_Norfolk?dbpv=2016-10&nif=phrase&char=149,185
6525	Stanisław Herakliusz Lubomirski	Parents	Konstancja Ligęza	Section	1	Konstancja Ligęza	exact	Lubomirski was the son of Marshal and Hetman Jerzy Sebastian Lubomirski and Konstancja Ligęza	http://nif.dbpedia.org/wiki/en/Stanisław_Herakliusz_Lubomirski?dbpv=2016-10&nif=phrase&char=229,246
6526	Princess Kira of Prussia	Parents	Louis Ferdinand, Prince of Prussia	Abstract	0	Louis Ferdinand, Prince of Prussia	exact	Princess Kira of Prussia (Kira Auguste Viktoria Friederike; 27 June 1943 – 10 January 2004) was the fourth child and second daughter of Louis Ferdinand, Prince of Prussia	http://nif.dbpedia.org/wiki/en/Princess_Kira_of_Prussia?dbpv=2016-10&nif=phrase&char=136,170
6528	Ida, Countess of Boulogne	Parents	Marie I, Countess of Boulogne	Abstract	0	Marie I, Countess of Boulogne	exact	Ida of Boulogne (c. 1160–1216) was suo jure Countess of Boulogne. She was the eldest daughter of Matthew of Alsace by Marie I, Countess of Boulogne	http://nif.dbpedia.org/wiki/en/Ida,_Countess_of_Boulogne?dbpv=2016-10&nif=phrase&char=118,147
6531	Thiệu Trị	Parents	Minh Mạng	Abstract	0	Minh Mạng	exact	Nguyễn Phúc Miên Tông (6 June 1807 – 4 November 1847) was the third emperor of the Vietnamese Nguyễn Dynasty taking the era name of Thiệu Trị. He was the eldest son of Emperor Minh Mạng	http://nif.dbpedia.org/wiki/en/Thiệu_Trị?dbpv=2016-10&nif=phrase&char=176,185
6532	Olga Constantinovna of Russia	Parents	Princess Alexandra of Saxe-Altenburg	Abstract	0	Princess Alexandra of Saxe-Altenburg	exact	A member of the Romanov dynasty, she was the daughter of Grand Duke Constantine Nikolaievich and his wife, Princess Alexandra of Saxe-Altenburg	http://nif.dbpedia.org/wiki/en/Olga_Constantinovna_of_Russia?dbpv=2016-10&nif=phrase&char=490,526
6533	Alan Alda	Parents	Robert Alda	Section	1	Robert Alda	exact	Alda was born Alphonso Joseph D'Abruzzo on January 28, 1936, in the Bronx, New York City, and had a peripatetic childhood, as his parents traveled around the United States in support of his father's job as a performer in burlesque theatres. His father, Robert Alda	http://nif.dbpedia.org/wiki/en/Alan_Alda?dbpv=2016-10&nif=phrase&char=1316,1327
6534	Jennifer Pritzker	Parents	Robert Pritzker	Section	1	Robert Pritzker	exact	Jennifer Pritzker was born James Nicholas Pritzker to the Jewish family of Audrey (née Gilbert) and Robert Pritzker	http://nif.dbpedia.org/wiki/en/Jennifer_Pritzker?dbpv=2016-10&nif=phrase&char=1003,1018
6538	Bill DeWitt III	Parents	William DeWitt, Jr.	Abstract	0	William DeWitt, Jr.	exact	William O. "Bill" DeWitt III is the current President of the St. Louis Cardinals. He has held his position since the 2008 season. DeWitt is the third generation in a family with an extensive history with St. Louis baseball; he is the son of William DeWitt, Jr.	http://nif.dbpedia.org/wiki/en/Bill_DeWitt_III?dbpv=2016-10&nif=phrase&char=241,260
6539	Kasym Khan	Parents	Zhanibek Khan	Abstract	0	Zhanibek Khan	exact	Kasym Khan (Kazakh: Қасым хан) was the leader of the Kazakh Khanate from about 1511 to 1521. He was the son of Zhanibek Khan	http://nif.dbpedia.org/wiki/en/Kasym_Khan?dbpv=2016-10&nif=phrase&char=111,124
6540	Zheng Kezang	Parents	Zheng Jing	Abstract	0	Zheng Jing	exact	Zheng Kezang (1662 - 1681), birth name Qin (欽) or Qinshe (欽舍), was the crown prince and regency of Kingdom of Tungning. Kezhang was the eldest son of Zheng Jing	http://nif.dbpedia.org/wiki/en/Zheng_Kezang?dbpv=2016-10&nif=phrase&char=150,160
6540	Zheng Kezang	Parents	Zheng Jing	Section	2.1	Zheng Jing	exact	 *  Queen Tang, who had no son, was king Zheng Jing	http://nif.dbpedia.org/wiki/en/Zheng_Kezang?dbpv=2016-10&nif=phrase&char=733,743
6542	Al-Aziz Muhammad	Parents	Az-Zahir Ghazi	Abstract	0	az-Zahir Ghazi	exact	Al-Aziz Muhammad ibn Ghazi was the Ayyubid Emir of Aleppo (r.1216-1236) (613-634) and the son of az-Zahir Ghazi	http://nif.dbpedia.org/wiki/en/Al-Aziz_Muhammad?dbpv=2016-10&nif=phrase&char=97,111
6543	Guru Arjan	Parents	Guru Ram Das	Abstract	0	Guru Ram Das	exact	Guru Arjan ([ɡʊru əɾdʒən]; 15 April 1563 – 30 May 1606) was the first martyr of the Sikh faith and the fifth of the ten Sikh Gurus, who compiled writings to create the eleventh, the living Guru, Guru Granth Sahib. He was born in Goindval, Punjab the youngest son of Guru Ram Das	http://nif.dbpedia.org/wiki/en/Guru_Arjan?dbpv=2016-10&nif=phrase&char=266,278
6543	Guru Arjan	Parents	Guru Ram Das	Section	1	Guru Ram Das	exact	Arjan was the son of Guru Ram Das	http://nif.dbpedia.org/wiki/en/Guru_Arjan?dbpv=2016-10&nif=phrase&char=1815,1827
6544	Princess Lalla Aicha of Morocco	Parents	Lalla Abla bint Tahar	Abstract	0	Lalla Abla bint Tahar	exact	Princess Lalla Aicha of Morocco, DCVO, (17 June 1930 – 4 September 2011) was the eldest sister of the late King Hassan II of Morocco, and daughter of King Mohammed V of Morocco and his second wife, Lalla Abla bint Tahar	http://nif.dbpedia.org/wiki/en/Princess_Lalla_Aicha_of_Morocco?dbpv=2016-10&nif=phrase&char=198,219
6545	Ka'b ibn Lu'ayy	Parents	Lu'ayy ibn Ghalib	Section	1	Lu'ayy ibn Ghalib	exact	Ka'b Lu'ayy was born in c. 305, in Mecca, Saudi Arabia to Lu'ayy ibn Ghalib	http://nif.dbpedia.org/wiki/en/Ka'b_ibn_Lu'ayy?dbpv=2016-10&nif=phrase&char=154,171
6545	Ka'b ibn Lu'ayy	Parents	Lu'ayy ibn Ghalib	Section	2	Lu'ayy ibn Ghalib	exact	They also had a paternal half-brother whose descendants regarded themselves as part of the Banu Ghatafan, becoming a part of them. This brother was called 'Awf ibn Lu'ayy and his mother was al-Baridah bint 'Awf ibn Ghanm ibn 'Abd Allah ibn Ghatafan. It is said that when her husband, Lu'ayy ibn Ghalib	http://nif.dbpedia.org/wiki/en/Ka'b_ibn_Lu'ayy?dbpv=2016-10&nif=phrase&char=782,799
6546	Lorenzo the Elder	Parents	Piccarda Bueri	Abstract	0	Piccarda Bueri	exact	Lorenzo was the son of Giovanni di Bicci de' Medici and Piccarda Bueri	http://nif.dbpedia.org/wiki/en/Lorenzo_the_Elder?dbpv=2016-10&nif=phrase&char=279,293
6549	Hamad bin Suhaim Al Thani	Parents	Suhaim bin Hamad Al Thani	Abstract	0	Suhaim bin Hamad Al Thani	exact	Sheikh Hamad bin Suhaim bin Hamad bin Abdullah bin Jassim bin Muhammed Al Thani (born 1958 in Doha), is a former government minister of Qatar. He is the son of Sheikh Suhaim bin Hamad Al Thani	http://nif.dbpedia.org/wiki/en/Hamad_bin_Suhaim_Al_Thani?dbpv=2016-10&nif=phrase&char=167,192
6550	Ibrahim ibn Tashfin	Parents	Tashfin ibn Ali	Abstract	0	Tashfin ibn Ali	exact	Ibrahim ibn Tashfin (died 1147) was the seventh Almoravid king, who reigned shortly in 1146–1147. Once the news of the death of his father Tashfin ibn Ali	http://nif.dbpedia.org/wiki/en/Ibrahim_ibn_Tashfin?dbpv=2016-10&nif=phrase&char=139,154
6551	Ștefan Bănică Jr.	Parents	Ștefan Bănică Sr.	Abstract	0	Ștefan Bănică Sr.	exact	Ștefan Bănică Jr. (Romanian pronunciation: [ʃteˈfan bəˈnikə]; born October 18, 1967 in Bucharest, Romania) is a Romanian entertainer, of roma people origin from his father side, TV presenter, one of the most important Romanian TV personality, the son of actor Ștefan Bănică Sr.	http://nif.dbpedia.org/wiki/en/Ștefan_Bănică_Jr.?dbpv=2016-10&nif=phrase&char=260,277
6552	Hermann I, Landgrave of Thuringia	Parents	Judith of Hohenstaufen	Abstract	0	Judith of Hohenstaufen	exact	Hermann I (died 25 April 1217), Landgrave of Thuringia and (as Hermann III) Count Palatine of Saxony, was the second son of Louis II, Landgrave of Thuringia (the Iron), and Judith of Hohenstaufen	http://nif.dbpedia.org/wiki/en/Hermann_I,_Landgrave_of_Thuringia?dbpv=2016-10&nif=phrase&char=173,195
6553	Louis III, Landgrave of Thuringia	Parents	Judith of Hohenstaufen	Section	1	Judith of Hohenstaufen	exact	He was the eldest son of Landgrave Louis II and his wife Judith of Hohenstaufen	http://nif.dbpedia.org/wiki/en/Louis_III,_Landgrave_of_Thuringia?dbpv=2016-10&nif=phrase&char=352,374
6561	Archduke Leo Karl of Austria	Parents	Archduke Charles Stephen of Austria	Abstract	0	Archduke Charles Stephen of Austria	exact	Leo Karl Maria Cyril-Methodius Habsburg-Lorraine, Archduke of Austria (5 July 1893, Pula, Austria-Hungary – 28 April 1939, Bestwina, Poland) was the fifth child and the second son of Archduke Charles Stephen of Austria	http://nif.dbpedia.org/wiki/en/Archduke_Leo_Karl_of_Austria?dbpv=2016-10&nif=phrase&char=183,218
6562	Archduke Hubert Salvator of Austria	Parents	Archduke Franz Salvator of Austria	Section	1	Archduke Franz Salvator of Austria	exact	Salvator was the third child and second-eldest son of Archduke Franz Salvator of Austria	http://nif.dbpedia.org/wiki/en/Archduke_Hubert_Salvator_of_Austria?dbpv=2016-10&nif=phrase&char=516,550
6564	Conrad II of Raabs	Parents	Conrad I of Raabs	Section	1	Conrad I of Raabs	exact	Conrad was a count of Raabs, a family of edelfrei nobility, named after their first castle, Burg Raabs an der Thaya in Lower Austria. Conrad II was a son of Conrad I of Raabs	http://nif.dbpedia.org/wiki/en/Conrad_II_of_Raabs?dbpv=2016-10&nif=phrase&char=294,311
6566	Karl, Prince of Leiningen	Parents	Emich, 5th Prince of Leiningen	Abstract	0	Emich, 5th Prince of Leiningen	exact	Karl, Prince of Leiningen (German: Friedrich Karl Eduard Erwin Fürst zu Leiningen; 13 February 1898 – 2 August 1946) was the son of Emich, 5th Prince of Leiningen	http://nif.dbpedia.org/wiki/en/Karl,_Prince_of_Leiningen?dbpv=2016-10&nif=phrase&char=132,162
6566	Karl, Prince of Leiningen	Parents	Emich, 5th Prince of Leiningen	Section	1	Emich, 5th Prince of Leiningen	exact	Karl was born at Straßburg, German Empire (which later became Strasbourg in France) (some websites erroneously give Straßburg, Austria), the second child and first son of Emich, 5th Prince of Leiningen	http://nif.dbpedia.org/wiki/en/Karl,_Prince_of_Leiningen?dbpv=2016-10&nif=phrase&char=413,443
6567	Emich, 5th Prince of Leiningen	Parents	Ernst Leopold, 4th Prince of Leiningen	Section	1	Ernst Leopold, 4th Prince of Leiningen	exact	Emich was born at Osborne House, Isle of Wight, United Kingdom, the second child and only son of Ernst Leopold, 4th Prince of Leiningen	http://nif.dbpedia.org/wiki/en/Emich,_5th_Prince_of_Leiningen?dbpv=2016-10&nif=phrase&char=394,432
6567	Emich, 5th Prince of Leiningen	Parents	Ernst Leopold, 4th Prince of Leiningen	Abstract	0	Ernst Leopold, 4th Prince of Leiningen	exact	Emich, 5th Prince of Leiningen (German: Emich Eduard Carl Fürst zu Leiningen; 18 January 1866 – 18 July 1939) was the son of Ernst Leopold, 4th Prince of Leiningen	http://nif.dbpedia.org/wiki/en/Emich,_5th_Prince_of_Leiningen?dbpv=2016-10&nif=phrase&char=125,163
6569	William IV, Duke of Jülich-Berg	Parents	Gerhard VII, Duke of Jülich-Berg	Section	1	Gerhard VII, Duke of Jülich-Berg	exact	William was the son of Gerhard VII, Duke of Jülich-Berg	http://nif.dbpedia.org/wiki/en/William_IV,_Duke_of_Jülich-Berg?dbpv=2016-10&nif=phrase&char=139,171
6570	Nikolas Vogel	Parents	Gertraud Jesserer	Abstract	0	Gertraud Jesserer	exact	Nikolas Vogel was born 9 March 1967 in Vienna, Austria. He was born into an acting family. His mother Gertraud Jesserer	http://nif.dbpedia.org/wiki/en/Nikolas_Vogel?dbpv=2016-10&nif=phrase&char=102,119
6571	Matilda of Hesse	Parents	Henry III, Landgrave of Upper Hesse	Abstract	0	Henry III, Landgrave of Upper Hesse	exact	Mathilde of Hesse (4 July 1473 in Blankenstein – 19 February 1505 in Cologne) was the daughter of Henry III, Landgrave of Upper Hesse	http://nif.dbpedia.org/wiki/en/Matilda_of_Hesse?dbpv=2016-10&nif=phrase&char=98,133
6575	Rinaldo d'Este (1655–1737)	Parents	Lucrezia Barberini	Section	1	Lucrezia Barberini	exact	Born at the Ducal Palace of Modena, he was the only son of the third marriage of Francesco I d'Este, Duke of Modena. His mother was Lucrezia Barberini	http://nif.dbpedia.org/wiki/en/Rinaldo_d'Este_(1655–1737)?dbpv=2016-10&nif=phrase&char=320,338
