0	Samuel Simons	CityOfResidence	Bridgeport, Connecticut	Section	1	Bridgeport, Connecticut	exact	He was born in Bridgeport, Connecticut	http://nif.dbpedia.org/wiki/en/Samuel_Simons?dbpv=2016-10&nif=phrase&char=271,294
4529	Kathleen Casey	CityOfResidence	Charlottetown	Section	1	Charlottetown	exact	A native of New Waterford, Nova Scotia, she received a BSc from Saint Francis Xavier University in Physical Education. Casey moved to West Royalty, Prince Edward Island in 1986 to become recreation director for the community. In 1995, she was hired as Superintendent of Parks for Charlottetown. She served on the Charlottetown City Council from 1997 to 2003. Casey is married to Sean Casey, a former president of the PEI Liberal Party, who was elected as the federal Member of Parliament for Charlottetown	http://nif.dbpedia.org/wiki/en/Kathleen_Casey?dbpv=2016-10&nif=word&char=821,834
4529	Kathleen Casey	CityOfResidence	Charlottetown	Section	1	Charlottetown	exact	A native of New Waterford, Nova Scotia, she received a BSc from Saint Francis Xavier University in Physical Education. Casey moved to West Royalty, Prince Edward Island in 1986 to become recreation director for the community. In 1995, she was hired as Superintendent of Parks for Charlottetown	http://nif.dbpedia.org/wiki/en/Kathleen_Casey?dbpv=2016-10&nif=word&char=609,622
4532	Virginia Ruano Pascual	CityOfResidence	Madrid	Abstract	0	Madrid	exact	Virginia Ruano Pascual (born 21 September 1973) is a Spanish former professional tennis player. She was born in Madrid	http://nif.dbpedia.org/wiki/en/Virginia_Ruano_Pascual?dbpv=2016-10&nif=word&char=112,118
4534	Jessica Moore (journalist)	CityOfResidence	New York City	Abstract	0	New York City	exact	Jessica Carol Moore (born May 22, 1982) is an American journalist who currently works for WCBS-TV in New York City	http://nif.dbpedia.org/wiki/en/Jessica_Moore_(journalist)?dbpv=2016-10&nif=phrase&char=101,114
4535	Jonas Salk	CityOfResidence	New York City	Section	1	New York City	exact	Jonas Edward Salk was born in New York City	http://nif.dbpedia.org/wiki/en/Jonas_Salk?dbpv=2016-10&nif=phrase&char=3717,3730
4537	Ray Wert	CityOfResidence	New York City	Abstract	0	New York City	exact	Ray Wert is the former head of Gawker's content sales department of Gawker Media, and used to be the Editor in Chief of the Gawker-owned automotive weblog Jalopnik. He has been a senior staffer for Michigan Governor Jennifer Granholm, and a campaign organizer on staff for Presidential candidate John Kerry. Wert has written for The New York Times and Popular Mechanics, and is a regular contributor to various CNBC shows such as On the Money. Wert splits his time between New York City	http://nif.dbpedia.org/wiki/en/Ray_Wert?dbpv=2016-10&nif=phrase&char=473,486
4544	Peter Waterfield	CityOfResidence	Southampton	Section	2	Southampton	exact	Born in London, he lives in Southampton	http://nif.dbpedia.org/wiki/en/Peter_Waterfield?dbpv=2016-10&nif=word&char=1432,1443
4544	Peter Waterfield	CityOfResidence	Southampton	Section	3	Southampton Diving Club	partial	 *  Southampton Diving Club	http://nif.dbpedia.org/wiki/en/Peter_Waterfield?dbpv=2016-10&nif=phrase&char=1844,1868
4545	Malcolm Allen (politician)	CityOfResidence	Welland	Section	1	Welland Canal	partial	Allen, born in Glasgow, Scotland, immigrated to Canada as a child in 1963. His father, a shipwright came over to Canada to work at the Collingwood shipyards. He would later to transfer to the Port Weller Drydocks located on the Welland Canal	http://nif.dbpedia.org/wiki/en/Malcolm_Allen_(politician)?dbpv=2016-10&nif=phrase&char=553,566
4545	Malcolm Allen (politician)	CityOfResidence	Welland	Abstract	0	Welland	exact	Malcolm Allen (born May 30, 1953) is a Canadian politician. He has represented the riding of Welland	http://nif.dbpedia.org/wiki/en/Malcolm_Allen_(politician)?dbpv=2016-10&nif=word&char=93,100
4549	Russell Brown (New Zealand)	CityOfResidence	Auckland	Abstract	0	Auckland	exact	Russell Brown (born 1962) is a well-known New Zealand media commentator, and the owner of the Public Address  community of blogs, and writes the blog Hard News. The origins of Hard News was the Hard News radio segment written by Brown from 1991 to 2002 on Auckland	http://nif.dbpedia.org/wiki/en/Russell_Brown_(New_Zealand)?dbpv=2016-10&nif=word&char=256,264
4551	Shanti Bhushan	CityOfResidence	Allahabad	Abstract	0	Allahabad	exact	Shanti Bhushan (born 11 November 1925 Allahabad	http://nif.dbpedia.org/wiki/en/Shanti_Bhushan?dbpv=2016-10&nif=word&char=38,47
4553	Khalid A. Al-Falih	CityOfResidence	Dhahran	Section	5	Dhahran	exact	Al-Falih currently resides in Dhahran	http://nif.dbpedia.org/wiki/en/Khalid_A._Al-Falih?dbpv=2016-10&nif=word&char=2869,2876
4554	Parminder Singh Dhindsa	CityOfResidence	Sunam	Section	2	Sunam	exact	He was elected to the Punjab Legislative Assembly in 2002 on a Akali Dal ticket from Sunam	http://nif.dbpedia.org/wiki/en/Parminder_Singh_Dhindsa?dbpv=2016-10&nif=word&char=464,469
4555	Michel Bissonnet	CityOfResidence	Montreal	Section	6	Union Montreal	partial	Bissonnet ran under Montreal Mayor Gérald Tremblay's Union Montreal	http://nif.dbpedia.org/wiki/en/Michel_Bissonnet?dbpv=2016-10&nif=phrase&char=2073,2087
4555	Michel Bissonnet	CityOfResidence	Montreal	Abstract	0	Montreal	exact	Michel Bissonnet, MNA (born March 28, 1942 in Montreal	http://nif.dbpedia.org/wiki/en/Michel_Bissonnet?dbpv=2016-10&nif=word&char=46,54
4555	Michel Bissonnet	CityOfResidence	Montreal	Section	6	2013 Montreal municipal elections	partial	In the 2013 Montreal municipal elections	http://nif.dbpedia.org/wiki/en/Michel_Bissonnet?dbpv=2016-10&nif=phrase&char=2311,2344
4555	Michel Bissonnet	CityOfResidence	Montreal	Section	1	Montreal	exact	Bissonnet obtained a license in law at Université de Montréal in 1976 and was admitted to the Barreau du Québec the following year. Prior to his years as a lawyer, he worked for the City of Montreal	http://nif.dbpedia.org/wiki/en/Michel_Bissonnet?dbpv=2016-10&nif=word&char=386,394
4556	Philippe Gigantès	CityOfResidence	Montreal	Section	4	Montreal Gazette	partial	In 1980 he ran for MP in the Canadian riding of Broadview-Greenwood, but was defeated by Bob Rae. In 1984 while working as an editorialist at the Montreal Gazette	http://nif.dbpedia.org/wiki/en/Philippe_Gigantès?dbpv=2016-10&nif=phrase&char=1893,1909
4556	Philippe Gigantès	CityOfResidence	Montreal	Section	7	Montreal	exact	Gigantès died on December 9, 2004 of prostate cancer in Montreal	http://nif.dbpedia.org/wiki/en/Philippe_Gigantès?dbpv=2016-10&nif=word&char=3008,3016
4557	Julio Licinio	CityOfResidence	Adelaide	Abstract	0	Adelaide	exact	Julio Licinio is deputy director (Translation Strategy and Process) at the South Australian Health and Medical Research Institute where he heads the Mind & Brain Theme. He is also Matthew Flinders Distinguished Professor of Psychiatry at Flinders University in Adelaide	http://nif.dbpedia.org/wiki/en/Julio_Licinio?dbpv=2016-10&nif=word&char=261,269
4559	Lenaert Jansz de Graeff	CityOfResidence	Amsterdam	Abstract	0	Amsterdam	exact	Lenaert Jansz de Graeff (Amsterdam	http://nif.dbpedia.org/wiki/en/Lenaert_Jansz_de_Graeff?dbpv=2016-10&nif=word&char=25,34
4560	Sevda Altınoluk	CityOfResidence	Ankara	Abstract	0	Ankara	exact	Sevda Altınoluk (born April 1, 1994) is a Turkish female Paralympian goalball player competing for Yenimahalle Belediyespor in Ankara	http://nif.dbpedia.org/wiki/en/Sevda_Altınoluk?dbpv=2016-10&nif=word&char=127,133
4563	Ivan Allen Jr.	CityOfResidence	Atlanta	Section	6.1	Hartsfield-Jackson Atlanta International Airport	partial	Under Mayor Allen's Forward Atlanta program, the city's population grew more than 30 percent. Atlanta ranked in the top ten in the nation in downtown construction, with more than 55 new buildings constructed and 22,000 new jobs created each year. In 1969, Atlanta's unemployment rate at one point plummeted to an astonishing 1.9 percent. Eleven of the city's twelve tallest buildings were constructed during the sixties, and the Atlanta International Airport (now Hartsfield-Jackson Atlanta International Airport	http://nif.dbpedia.org/wiki/en/Ivan_Allen_Jr.?dbpv=2016-10&nif=phrase&char=14101,14149
4563	Ivan Allen Jr.	CityOfResidence	Atlanta	Section	6.1	Metropolitan Atlanta Rapid Transit Authority (MARTA)	partial	Under Mayor Allen's Forward Atlanta program, the city's population grew more than 30 percent. Atlanta ranked in the top ten in the nation in downtown construction, with more than 55 new buildings constructed and 22,000 new jobs created each year. In 1969, Atlanta's unemployment rate at one point plummeted to an astonishing 1.9 percent. Eleven of the city's twelve tallest buildings were constructed during the sixties, and the Atlanta International Airport (now Hartsfield-Jackson Atlanta International Airport), acquired its first direct international air routes and saw its ranking change from the tenth-busiest airport in the nation to the third-busiest. In an attempt to manage the city's vast increase in traffic, Allen oversaw the early phases of construction of the Interstate 285 perimeter and the Downtown Connector, and presided over the creation of the Metropolitan Atlanta Rapid Transit Authority (MARTA)	http://nif.dbpedia.org/wiki/en/Ivan_Allen_Jr.?dbpv=2016-10&nif=phrase&char=14503,14555
4563	Ivan Allen Jr.	CityOfResidence	Atlanta	Abstract	0	Atlanta	exact	Ivan Allen Jr. (March 15, 1911 – July 2, 2003), was an American businessman who served two terms as the 52nd Mayor of Atlanta	http://nif.dbpedia.org/wiki/en/Ivan_Allen_Jr.?dbpv=2016-10&nif=word&char=118,125
4563	Ivan Allen Jr.	CityOfResidence	Atlanta	Section	6.1	Atlanta Civic Center	partial	The $13 million Memorial Arts Center (now the Woodruff Arts Center) was established as a memorial to the victims of the 1962 Orly plane crash. The $10 Million Atlanta Civic Center	http://nif.dbpedia.org/wiki/en/Ivan_Allen_Jr.?dbpv=2016-10&nif=phrase&char=14802,14822
4563	Ivan Allen Jr.	CityOfResidence	Atlanta	Section	1	First Presbyterian Church of Atlanta	partial	From an early age, Allen understood that his family was one of privilege. He began attending Boys High School in 1927, and was one of the few students to own a car. That same year, his father's name was published for the first time in the Social Cities Register, an annual list of elites in Richmond, Atlanta, Charleston, Savannah, and Augusta. He regularly attended the First Presbyterian Church of Atlanta	http://nif.dbpedia.org/wiki/en/Ivan_Allen_Jr.?dbpv=2016-10&nif=phrase&char=3531,3567
4563	Ivan Allen Jr.	CityOfResidence	Atlanta	Abstract	0	Atlanta Chamber of Commerce	partial	Allen took the helm of the Ivan Allen Company, his father's office supply business, in 1946 and within three years had the company bringing in annual revenues of several millions of dollars. In 1961, he authored awhite paper for revitalizing Atlanta. It was adopted by the Atlanta Chamber of Commerce	http://nif.dbpedia.org/wiki/en/Ivan_Allen_Jr.?dbpv=2016-10&nif=phrase&char=586,613
4564	Mark Henry	CityOfResidence	Austin, Texas	Section	4	Austin, Texas	exact	Henry is the cousin of former Pittsburgh Steelers defensive end Kevin Henry. He has an older brother named Pat. Henry lives in Austin, Texas	http://nif.dbpedia.org/wiki/en/Mark_Henry?dbpv=2016-10&nif=phrase&char=45627,45640
4565	Ivan Putski	CityOfResidence	Austin, Texas	Section	3	Austin, Texas	exact	Aside from wrestling, Ivan Putski also competed as a strongman. He participated in the 1978 World's Strongest Man competition, finishing eighth in a field of ten competitors. He gained his remarkable leg strength by running up and down the stands at a football stadium near his home in Austin, Texas	http://nif.dbpedia.org/wiki/en/Ivan_Putski?dbpv=2016-10&nif=phrase&char=4390,4403
4568	Jamal Al-Karboli	CityOfResidence	Baghdad	Section	4	Baghdad	exact	 *  National Movement for Reform and Development (ALHAL): Secretary-general and founder, with branches and activities in the following governorates: Baghdad	http://nif.dbpedia.org/wiki/en/Jamal_Al-Karboli?dbpv=2016-10&nif=word&char=3750,3757
4568	Jamal Al-Karboli	CityOfResidence	Baghdad	Section	1	Baghdad University	partial	Jamal Al-Karboli was born in Al-Museib, the largest sub-district in Babylon historical governorate, of two Iraqi parents, and has four male siblings. He received his preparatory school certificate from the First of June Secondary School for male students (1982–1983) with distinction, which enabled him to join the College of Medicine at Baghdad University	http://nif.dbpedia.org/wiki/en/Jamal_Al-Karboli?dbpv=2016-10&nif=phrase&char=981,999
4569	Sergi Bruguera	CityOfResidence	Barcelona	Abstract	0	2000 Barcelona Open	partial	Bruguera is the only player to have a winning record against both Federer and Sampras. He won three of their five matches against Sampras: Bruguera leads 1–0 on hard court, 2–1 on clay, and Sampras leads 1–0 on carpet. He is also, along with Patrick Rafter, the only player to have always won against Roger Federer, having dispatched the 17-time Grand Slam winner at the 2000 Barcelona Open	http://nif.dbpedia.org/wiki/en/Sergi_Bruguera?dbpv=2016-10&nif=phrase&char=811,830
4569	Sergi Bruguera	CityOfResidence	Barcelona	Section	1.2	Barcelona	exact	Bruguera earned a reputation as a top clay court player in the early 1990s, reaching singles finals at Gstaad and Geneva, and capturing doubles titles in Hamburg (his 1st ATP Masters 1000 title in doubles) partnering Jim Courier (whom, ironically, would play against Bruguera later in 1993 French Openamen's singles final)nd in Florence, partnering Horacio de la Peña in 1990; reaching singles finals at Barcelona	http://nif.dbpedia.org/wiki/en/Sergi_Bruguera?dbpv=2016-10&nif=word&char=1948,1957
4570	Albert Costa	CityOfResidence	Barcelona	Section	2	Barcelona	exact	He grew up with John McEnroe as his idol. Besides tennis, he enjoys playing cards, table tennis, golf, and soccer. He is also a fan of Barcelona	http://nif.dbpedia.org/wiki/en/Albert_Costa?dbpv=2016-10&nif=word&char=4235,4244
4571	Marc López	CityOfResidence	Barcelona	Section	1.2	Barcelona	exact	In April 2008 in Barcelona	http://nif.dbpedia.org/wiki/en/Marc_López?dbpv=2016-10&nif=word&char=915,924
4573	Sergio Albeverio	CityOfResidence	Bonn	Abstract	0	University of Bonn	partial	He studied at the ETH Zurich where he also did his PhD in 1967 under the direction of Res Jost (and Markus Fierz). Since 1997 he is professor at the University of Bonn	http://nif.dbpedia.org/wiki/en/Sergio_Albeverio?dbpv=2016-10&nif=phrase&char=287,305
4574	Joel Giambra	CityOfResidence	Buffalo, New York	Abstract	0	Buffalo, New York	exact	Joel Giambra is the former County Executive in Erie County, New York. The county seat is Buffalo, New York	http://nif.dbpedia.org/wiki/en/Joel_Giambra?dbpv=2016-10&nif=phrase&char=89,106
