4419	José Maria de Alpoim	PartyAfiiliation	Progressive Party 	Abstract	0	Progressive Party of Portugal	partial	José Maria de Alpoim Cerqueira Borges Cabral (Santa Cristina, Mesão Frio, 2 June 1858 - Lisbon, 15 December 1916) was a politician, member of the Progressive Party of Portugal	http://nif.dbpedia.org/wiki/en/José_Maria_de_Alpoim?dbpv=2016-10&nif=phrase&char=146,175
4422	Flor Ayala	PartyAfiiliation	Institutional Revolutionary Party	Section	2	Institutional Revolutionary Party	exact	She is a member of the Institutional Revolutionary Party	http://nif.dbpedia.org/wiki/en/Flor_Ayala?dbpv=2016-10&nif=phrase&char=676,709
4422	Flor Ayala	PartyAfiiliation	Institutional Revolutionary Party	Section	2	Institutional Revolutionary Party	exact	In political campaigns she was the Candidate’s Eduardo Bours Wife Office Coordinator in the campaign for Governor of Sonora in 2003. During Francisco Labastida’s, the Institutional Revolutionary Party	http://nif.dbpedia.org/wiki/en/Flor_Ayala?dbpv=2016-10&nif=phrase&char=1221,1254
4423	Baltazar Hinojosa Ochoa	PartyAfiiliation	Institutional Revolutionary Party	Abstract	0	Institutional Revolutionary Party	exact	Baltazar Manuel Hinojosa Ochoa (born September 13, 1963) is a Mexican politician from the Institutional Revolutionary Party	http://nif.dbpedia.org/wiki/en/Baltazar_Hinojosa_Ochoa?dbpv=2016-10&nif=phrase&char=90,123
4423	Baltazar Hinojosa Ochoa	PartyAfiiliation	Institutional Revolutionary Party	Section	1	Institutional Revolutionary Party	exact	Hinojosa joined the Institutional Revolutionary Party	http://nif.dbpedia.org/wiki/en/Baltazar_Hinojosa_Ochoa?dbpv=2016-10&nif=phrase&char=334,367
4425	Rick Nolan	PartyAfiiliation	Minnesota Democratic–Farmer–Labor Party	Abstract	0	Minnesota Democratic–Farmer–Labor Party	exact	Richard Michael "Rick" Nolan (born December 17, 1943) is an American politician who has been the U.S. Representative for Minnesota's 8th congressional district since 2013. A member of the Minnesota Democratic–Farmer–Labor Party	http://nif.dbpedia.org/wiki/en/Rick_Nolan?dbpv=2016-10&nif=phrase&char=188,227
4428	Hora Prasad Joshi	PartyAfiiliation	Nepali Congress	Abstract	0	Nepali Congress	exact	Hora Prasad Joshi (Nepali: होराप्रसाद जोशी; 1925-2010) is a Nepali political figure who was crucial in shaping the politics of modern Nepali government. He was the Home Minister in B.P. Koirala's Nepali Congress	http://nif.dbpedia.org/wiki/en/Hora_Prasad_Joshi?dbpv=2016-10&nif=phrase&char=196,211
4429	Priti Patel	PartyAfiiliation	Referendum Party	Section	2	Referendum Party	exact	After graduating, Patel was recruited by Andrew Lansley (then Head of the Conservative Research Department) at Conservative Central Office having, from 1995 to 1997, headed the press office of the Referendum Party	http://nif.dbpedia.org/wiki/en/Priti_Patel?dbpv=2016-10&nif=phrase&char=2402,2418
4429	Priti Patel	PartyAfiiliation	Referendum Party	Abstract	0	Referendum Party	exact	Patel was born in London to a Ugandan Indian migrant family. Educated at Keele University and the University of Essex, she was initially involved with the Referendum Party	http://nif.dbpedia.org/wiki/en/Priti_Patel?dbpv=2016-10&nif=phrase&char=668,684
4431	César Gaviria	PartyAfiiliation	Colombian Liberal Party	Section	1.5	Colombian Liberal Party	exact	Gaviria was proclaimed the sole chief of the Colombian Liberal Party	http://nif.dbpedia.org/wiki/en/César_Gaviria?dbpv=2016-10&nif=phrase&char=3654,3677
4431	César Gaviria	PartyAfiiliation	Colombian Liberal Party	Abstract	0	Colombian Liberal Party	exact	César Augusto Gaviria Trujillo (Spanish pronunciation: [ˈsesaɾ auˈɣusto ɣaˈβiɾja tɾuˈxiʝo]; born 31 March 1947) is an economist and Colombian politician. He was president of Colombia from 1990 to 1994, Secretary General of the Organization of American States from 1994 to 2004 and National Director of the Colombian Liberal Party	http://nif.dbpedia.org/wiki/en/César_Gaviria?dbpv=2016-10&nif=phrase&char=444,467
4433	Carlos Bruce	PartyAfiiliation	Possible Peru	Abstract	0	Possible Peru	exact	In early 2000 he joined the party We Are Peru of Lima's charismatic mayor Alberto Andrade, which he left later in the same year. In 2001 he became the campaign manager for Possible Peru	http://nif.dbpedia.org/wiki/en/Carlos_Bruce?dbpv=2016-10&nif=phrase&char=419,432
4433	Carlos Bruce	PartyAfiiliation	Possible Peru	Abstract	0	Possible Peru Alliance	partial	Since September 2005 he has been a member of the party's national political commission. In 2006 Bruce was elected to the Congress representing Lima for the 2006-2011 term. 2010/11 he managed the campaign of Toledo for a second presidential term, endorsed by Possible Peru Alliance	http://nif.dbpedia.org/wiki/en/Carlos_Bruce?dbpv=2016-10&nif=phrase&char=1254,1276
4434	Isaac Butt	PartyAfiiliation	Home Rule League	Section	3	Home Rule League	exact	In November 1873 Butt replaced the Association with a new body, the Home Rule League	http://nif.dbpedia.org/wiki/en/Isaac_Butt?dbpv=2016-10&nif=phrase&char=3070,3086
4434	Isaac Butt	PartyAfiiliation	Home Rule League	Abstract	0	Home Rule League	exact	Isaac Butt, Q.C., M.P. (6 September 1813 – 5 May 1879), was an Irish barrister, politician, Member of Parliament (M.P.), and the founder and first leader of a number of Irish nationalist parties and organisations, including the Irish Metropolitan Conservative Society in 1836, the Home Government Association in 1870 and in 1873 the Home Rule League	http://nif.dbpedia.org/wiki/en/Isaac_Butt?dbpv=2016-10&nif=phrase&char=333,349
4434	Isaac Butt	PartyAfiiliation	Home Rule League	Section	2	Home Rule League	exact	After being called to the bar in 1838, Butt quickly established a name for himself as a brilliant barrister. He was known for his opposition to the Irish nationalist leader Daniel O'Connell's campaign for the repeal of the Act of Union. He also lectured at Trinity College, Dublin, in political economy. His experiences during the Great Famine led him to move from being an Irish unionist and an Orangeman to supporting a federal political system for the United Kingdom of Great Britain and Ireland that would give Ireland a greater degree of self-rule. This led to his involvement in Irish nationalist politics and the foundation of the Home Rule League	http://nif.dbpedia.org/wiki/en/Isaac_Butt?dbpv=2016-10&nif=phrase&char=1738,1754
4436	Arvind Kejriwal	PartyAfiiliation	Aam Aadmi Party	Section	9	Arvind Kejriwal & the Aam Aadmi Party: An Inside Look	partial	 * Arvind Kejriwal & the Aam Aadmi Party: An Inside Look	http://nif.dbpedia.org/wiki/en/Arvind_Kejriwal?dbpv=2016-10&nif=phrase&char=18208,18261
4436	Arvind Kejriwal	PartyAfiiliation	Aam Aadmi Party	Abstract	0	Aam Aadmi Party	exact	Arvind Kejriwal (born 16 August 1968) is an Indian politician who is the Chief Minister of Delhi since February 2015. He previously served as Chief Minister from December 2013 to February 2014, stepping down after 49 days. He is the national convener of the Aam Aadmi Party	http://nif.dbpedia.org/wiki/en/Arvind_Kejriwal?dbpv=2016-10&nif=phrase&char=258,273
4437	Atiku Abubakar	PartyAfiiliation	Action Congress of Nigeria	Section	10	Action Congress of Nigeria	exact	 * People's Democratic Party (Nigeria)  * Action Congress of Nigeria	http://nif.dbpedia.org/wiki/en/Atiku_Abubakar?dbpv=2016-10&nif=phrase&char=18677,18703
4438	Ernest Bai Koroma	PartyAfiiliation	All People's Congress	Section	4.12	All People's Congress	exact	In August 2008, fighting between supporters of Koroma's All People's Congress	http://nif.dbpedia.org/wiki/en/Ernest_Bai_Koroma?dbpv=2016-10&nif=phrase&char=14423,14444
4438	Ernest Bai Koroma	PartyAfiiliation	All People's Congress	Abstract	0	All People's Congress	exact	He was elected as leader of the All People's Congress	http://nif.dbpedia.org/wiki/en/Ernest_Bai_Koroma?dbpv=2016-10&nif=phrase&char=503,524
4438	Ernest Bai Koroma	PartyAfiiliation	All People's Congress	Section	1	All People's Congress	exact	Koroma's mother, Alice Koroma (27 June 1932 – 6 July 2012), was an ethnic Biriwa Limba from the small rural town of Kamabai, Bombali District. She served as a councilor in the Makeni city council in the 1960s as a member of the All People's Congress	http://nif.dbpedia.org/wiki/en/Ernest_Bai_Koroma?dbpv=2016-10&nif=phrase&char=2702,2723
4439	Atiku Abubakar	PartyAfiiliation	All Progressives Congress	Section	10	All Progressives Congress	exact	 * People's Democratic Party (Nigeria)  * Action Congress of Nigeria  * All Progressives Congress	http://nif.dbpedia.org/wiki/en/Atiku_Abubakar?dbpv=2016-10&nif=phrase&char=18707,18732
4443	Stephen Wasira	PartyAfiiliation	Chama Cha Mapinduzi	Section	1	Chama cha Mapinduzi	exact	Within the ruling Chama cha Mapinduzi	http://nif.dbpedia.org/wiki/en/Stephen_Wasira?dbpv=2016-10&nif=phrase&char=1104,1123
4497	Barbara Lawton	PartyAfiiliation	Democratic Party 	Section	10	Wispolitics 2007 Straw Poll Results for Governor at the Wisconsin Democratic Party Convention	partial	 *  Barbara Lawton official campaign site  *  Follow the Money – Barbara lawton 2006 campaign contributions  *  Project Vote Smart – Lt. Governor Barbara Lawton (WI) profile  *  Capital Times Editorial  *  Wispolitics 2007 Straw Poll Results for Governor at the Wisconsin Democratic Party Convention	http://nif.dbpedia.org/wiki/en/Barbara_Lawton?dbpv=2016-10&nif=phrase&char=5684,5778
4570	Gary Hooser	PartyAfiiliation	Democratic Party 	Section	2.2	Democratic Party of Hawaiʻi GLBT Caucus	partial	 *  Sierra Club of Hawaiʻi   *  Hawaiʻi State Teachers Association   *  Local 5 Unite Here!   *  Hawaiʻi Nurses Association   *  Hawaiʻi Chiropractic Association   *  Democratic Party of Hawaiʻi GLBT Caucus	http://nif.dbpedia.org/wiki/en/Gary_Hooser?dbpv=2016-10&nif=phrase&char=3005,3045
4681	Siim Kallas	PartyAfiiliation	Estonian Reform Party	Abstract	0	Estonian Reform Party	exact	Kallas has been Prime Minister of Estonia, Estonian Minister of Finance, Estonian Minister of Foreign Affairs, Member of the Supreme Council of the Soviet Union and member of the Riigikogu. Kallas is a member and former leader of the free-market liberal Estonian Reform Party	http://nif.dbpedia.org/wiki/en/Siim_Kallas?dbpv=2016-10&nif=phrase&char=623,644
4684	Victor Său	PartyAfiiliation	Liberal Democratic Party of Moldova	Abstract	0	Liberal Democratic Party of Moldova	exact	Victor Său (born March 18, 1971) is a politician from the Republic of Moldova. He serves as mayor of Soroca He is the leader of Liberal Democratic Party of Moldova	http://nif.dbpedia.org/wiki/en/Victor_Său?dbpv=2016-10&nif=phrase&char=128,163
4688	Alija Izetbegović	PartyAfiiliation	Party of Democratic Action	Section	4	Party of Democratic Action	exact	The introduction of a multi-party system in Yugoslavia at the end of the 1980s prompted Izetbegović and other Bosniak activists to establish a political party, the Party of Democratic Action	http://nif.dbpedia.org/wiki/en/Alija_Izetbegović?dbpv=2016-10&nif=phrase&char=6021,6047
4689	Daniel Abugattás	PartyAfiiliation	Peruvian Nationalist Party	Abstract	0	Peruvian Nationalist Party	exact	In 2006, he was elected as a congressman on the joint Union for Peru and Peruvian Nationalist Party	http://nif.dbpedia.org/wiki/en/Daniel_Abugattás?dbpv=2016-10&nif=phrase&char=833,859
4690	Fredy Otárola	PartyAfiiliation	Peruvian Nationalist Party	Abstract	0	Peruvian Nationalist Party	exact	In 2006, he was elected to the Congress on the Union for Peru list, representing Ancash. From 2008 to 2009, he was national spokesman of the Peruvian Nationalist Party	http://nif.dbpedia.org/wiki/en/Fredy_Otárola?dbpv=2016-10&nif=phrase&char=594,620
4691	Elin Jones	PartyAfiiliation	Plaid Cymru	Abstract	0	Plaid Cymru	exact	Elin Jones AM (born 1 September 1966), is a Welsh politician, born in Lampeter, who has represented Ceredigion for Plaid Cymru	http://nif.dbpedia.org/wiki/en/Elin_Jones?dbpv=2016-10&nif=phrase&char=115,126
4691	Elin Jones	PartyAfiiliation	Plaid Cymru	Section	2	Plaid Cymru	exact	Elin Jones served on Aberystwyth Town Council from 1992 - 1999 and was the youngest-ever Mayor of Aberystwyth from 1997 to 1998. She was the National Chair of Plaid Cymru	http://nif.dbpedia.org/wiki/en/Elin_Jones?dbpv=2016-10&nif=phrase&char=1143,1154
4691	Elin Jones	PartyAfiiliation	Plaid Cymru	Section	4	Plaid Cymru's Official website	partial	 * Elin Jones' Official website  * Plaid Cymru's Official website	http://nif.dbpedia.org/wiki/en/Elin_Jones?dbpv=2016-10&nif=phrase&char=1819,1849
4696	Ron Liepert	PartyAfiiliation	Progressive Conservative Association of Alberta	Section	2	Progressive Conservative Association of Alberta	exact	Following the 2006 leadership race for the Progressive Conservative Association of Alberta	http://nif.dbpedia.org/wiki/en/Ron_Liepert?dbpv=2016-10&nif=phrase&char=3217,3264
4728	Rudy Takala	PartyAfiiliation	Republican Party 	Section	2	Republican Party of Minnesota	partial	In early 2009, Takala announced his decision to run for the Minnesota House of Representatives in House district 8B, which at the time encompassed all of Kanabec County and parts of Pine & Isanti counties. He was frequently referred to as a Tea Party candidate over the course of the campaign, at length by Politics in Minnesota in an article titled "Grand Old Party or Tea Party?" and briefly in a featured story in the Minneapolis Star Tribune published shortly before the election. Takala earned a reputation for fiery populist rhetoric and oratory ability during the campaign, winning a 55% majority vote by Republican delegates for endorsement by the Republican Party of Minnesota	http://nif.dbpedia.org/wiki/en/Rudy_Takala?dbpv=2016-10&nif=phrase&char=1277,1306
4807	Marco Rubio	PartyAfiiliation	Republican Party 	Section	2.2.2	Republican Party of Florida	partial	In 2010 during Rubio's senate campaign, and again in 2015 during his presidential campaign, issues were raised by the media and his political opponents about some items charged by Rubio to his Republican Party of Florida	http://nif.dbpedia.org/wiki/en/Marco_Rubio?dbpv=2016-10&nif=phrase&char=16903,16930
4807	Marco Rubio	PartyAfiiliation	Republican Party 	Section	10	Republican Party presidential candidates, 2016	partial	 *  Republican Party presidential candidates, 2016	http://nif.dbpedia.org/wiki/en/Marco_Rubio?dbpv=2016-10&nif=phrase&char=45534,45581
4815	Michael L. Williams	PartyAfiiliation	Republican Party 	Section	2	Republican Party of Texas	partial	Before he joined the Railroad Commission, Williams served as general counsel to Wilkins Group, Inc., a telecommunications company based in Richardson, Texas. He also has served in a volunteer capacity as the general counsel of the Republican Party of Texas	http://nif.dbpedia.org/wiki/en/Michael_L._Williams?dbpv=2016-10&nif=phrase&char=4286,4311
4855	Maria Guzenina	PartyAfiiliation	Social Democratic Party of Finland	Section	2	Social Democratic Party of Finland	exact	Guzenina's later career has involved politics within the ranks of the Social Democratic Party of Finland	http://nif.dbpedia.org/wiki/en/Maria_Guzenina?dbpv=2016-10&nif=phrase&char=1538,1572
4873	Ramanna Rai	PartyAfiiliation	Communist Party of India 	Abstract	0	Communist Party of India (Marxist)	partial	RAMANNA RAI GADIGUDDE (28 September 1930 – 6 October 2009) was an Indian Politician, Social Activist and a Member of Parliament who represented the Kasaragod constituency of Kerala thrice in the 7th Lok Sabha, 9th Lok Sabha and 10th Lok Sabha respectively. He was a member of the Communist Party of India (Marxist)	http://nif.dbpedia.org/wiki/en/Ramanna_Rai?dbpv=2016-10&nif=phrase&char=280,314
